movie_id,bag_of_words
116823,adventure sci-fi thriller 
116849,comedy romance 
116887,action adventure drama 
116897,comedy drama thriller blackcomedy darkcomedy darkhumor ironic multipleshortstories shortstories
116941,animation children comedy musical sci-fi 
116963,comedy 
116977,comedy 
116985,comedy drama 
117107,drama 
117109,comedy 
117133,action drama thriller 
117176,drama romance 
117192,adventure drama 
117364,documentary war 
117368,animation comedy 
117444,animation children fantasy 
117466,action adventure drama 
117511,comedy 
117529,action adventure drama sci-fi thriller 
117531,documentary 
117533,documentary 
117545,animation 
117572,comedy crime romance 
117590,comedy crime 
117630,action comedy crime romance 
117646,action adventure comedy drama fantasy thriller 
117849,comedy 
117851,adventure animation children comedy 
117867,action drama thriller war 
117877,adventure animation philosophical trippy
117881,drama 
117887,children comedy heartwarming
117895,action thriller 
117922,adventure animation children 
118082,comedy crime thriller 
118166,comedy drama romance 
118198,documentary drama thriller 
118248,drama thriller 
118270,comedy horror thriller 
118290,sci-fi 
118326,crime drama thriller 
118354,crime drama mystery thriller 
118512,comedy 
118530,comedy 
118572,comedy crime drama 
118696,adventure fantasy hope
118700,drama 
118702,drama war 
118706,adventure mystery thriller 
118784,documentary documentary musicindustry remixculture
118814,comedy romance 
118834,comedy 
118862,comedy drama 
118880,horror romance thriller 
118888,comedy 
118894,animation children mystery 
118896,drama 
118900,drama 
118924,comedy 
118930,comedy 
118985,drama painter
118997,children comedy fantasy musical 
119068,comedy drama 
119141,action comedy bloody bromance comedy funny jamesfranco sethrogen
119145,action adventure comedy crime slick
119153,comedy 
119155,adventure children comedy fantasy 
119167,sci-fi thriller 
119218,action crime drama 
119655,adventure children fantasy 
119714,comedy 
119828,action drama thriller western 
119964,comedy 
120130,animation drama fantasy 
120138,comedy drama fantasy mystery romance 
120466,action thriller 
120478,documentary 
120625,drama 
120635,action crime thriller action murder police
120637,action crime drama mystery thriller 
120761,drama 
120783,action crime drama 
120799,action adventure sci-fi thriller 
120807,comedy 
120813,comedy 
120827,crime drama horror mystery 
120919,action comedy 
121007,adventure children fantasy sci-fi 
121035,drama 
121097,adventure children comedy 
121099,animation children 
121129,comedy 
121169,drama 
121171,documentary 
121231,horror 
121253,horror thriller 
121338,adventure comedy romance 
121342,comedy romance 
121372,comedy 
121374,comedy 
121469,comedy horror mystery thriller 
121715,comedy 
121781,animation children comedy fantasy 
122092,comedy war 
122246,children comedy 
122260,drama war 
122433,horror mystery thriller 
122490,action drama thriller 
122627,sci-fi 
122882,action adventure sci-fi thriller beautiful cinematography visuallyappealing
122884,fantasy horror thriller 
122886,action adventure fantasy sci-fi imax 
122888,(no genres listed) 
122890,action adventure fantasy 
122892,action adventure sci-fi 
122896,(no genres listed) 
122898,action adventure sci-fi 
122900,action adventure sci-fi 
122902,action adventure fantasy sci-fi 
122904,action adventure comedy sci-fi 
122906,action adventure sci-fi 
122912,action adventure sci-fi comicbook dr.strange greatvillain guardiansofthegalaxy marvel mcu robertdowneyjr. thanos thor visuallystunning dark emotional sad visuallyappealing visuallystunning
122916,action adventure sci-fi awesome humor quirky unconventional whiteguilt
122918,action adventure sci-fi fun
122920,action sci-fi thriller 
122922,action adventure sci-fi visuallyappealing
122924,action adventure fantasy sci-fi 
122926,action adventure fantasy 
122932,children comedy romance 
123200,comedy 
123310,action 
123545,drama romance 
123553,action adventure drama fantasy 
123947,drama 
124273,comedy 
124404,adventure animation children comedy 
124484,comedy drama 
124851,adventure romance sci-fi 
124853,animation documentary 
124859,crime drama thriller 
125221,horror sci-fi western 
125914,adventure comedy mystery romance 
125916,drama romance 
125970,adventure children comedy fantasy 
125974,adventure children comedy fantasy 
126088,animation children comedy 
126090,animation 
126142,adventure children fantasy 
126420,action 
126426,drama sci-fi 
126430,action adventure drama war 
126482,animation children fantasy musical 
126548,comedy funny highschool
126577,animation comedy fantasy 
126921,adventure animation children comedy 
127052,comedy crime romance 
127096,sci-fi thriller 
127098,comedy 
127108,drama romance 
127114,drama 
127116,drama 
127130,comedy 
127132,drama thriller 
127134,adventure comedy drama 
127136,drama mystery thriller 
127146,documentary 
127152,documentary 
127164,documentary 
127172,documentary filmhistory poetic representationofchildren
127180,documentary 
127184,drama 
127194,comedy 
127198,comedy drama 
127202,drama 
127204,comedy 
127212,drama thriller 
127298,comedy drama depressing understated
127319,thriller 
127323,action adventure sci-fi thriller 
127390,animation comedy 
128087,comedy western 
128089,comedy 
128097,comedy 
128099,comedy 
128197,comedy romance 
128360,western characters dialogue humor kurtrussell quentintarantino samuell.jackson tensionbuilding violent western
128366,comedy 
128488,action crime drama thriller 
128512,drama mystery romance 
128520,comedy 
128542,action horror sci-fi 
128592,mystery thriller 
128594,comedy drama romance 
128620,crime drama romance 
128832,comedy drama musical romance 
128838,horror 
128842,action adventure fantasy 
128852,comedy 
128900,documentary 
128902,documentary 
128908,adventure comedy drama 
128914,comedy 
128944,action adventure children comedy sci-fi 
128968,animation children comedy 
128975,comedy sci-fi 
128991,animation comedy sci-fi 
129011,comedy 
129229,action adventure 
129250,(no genres listed) 
129313,comedy 
129333,horror thriller 
129354,comedy crime drama romance 
129397,action fantasy sci-fi 
129428,comedy drama 
129514,comedy 
129657,action 
129659,drama 
129737,comedy 
129779,action animation sci-fi 
129937,action crime drama thriller 
130050,drama fantasy horror mystery thriller 
130052,drama horror 
130073,children drama fantasy romance 
130083,action crime drama thriller 
130087,comedy drama fantasy 
130444,adventure children fantasy sci-fi 
130450,adventure children fantasy 
130452,comedy drama 
130482,crime drama film-noir mystery thriller 
130490,action sci-fi thriller 
130498,comedy 
130518,action adventure animation comedy sci-fi 
130520,adventure animation children comedy fantasy sci-fi 
130576,drama sci-fi 
130578,action thriller 
130634,action crime thriller 
130686,comedy horror 
130840,horror romance sci-fi 
130842,action adventure sci-fi 
130970,comedy 
130976,drama 
130978,comedy romance 
131013,comedy crime 
131023,documentary 
131098,animation children comedy 
131104,comedy crime 
131130,animation comedy 
131237,comedy 
131439,thriller 
131480,action crime thriller 
131578,comedy 
131610,comedy fantasy 
131656,adventure animation children comedy 
131714,action adventure 
131724,documentary 
131739,action adventure animation 
131749,comedy 
131796,drama 
131826,comedy 
131920,comedy drama 
131934,comedy 
132046,action adventure children mystery sci-fi 
132084,(no genres listed) 
132153,comedy drama horror 
132157,action comedy crime 
132333,documentary drama 
132335,drama 
132362,action animation sci-fi 
132422,comedy romance thriller 
132424,drama romance 
132454,comedy crime drama 
132462,action adventure drama 
132488,comedy romance 
132496,comedy drama 
132584,children comedy 
132618,action crime drama mystery thriller 
132660,comedy romance 
132796,action drama thriller 
132800,comedy drama 
132888,comedy 
133115,documentary 
133195,action crime thriller 
133217,comedy crime sci-fi 
133281,comedy drama 
133365,drama thriller 
133377,horror sci-fi thriller 
133419,comedy 
133545,comedy drama 
133645,drama romance 
133712,comedy romance 
133716,comedy crime 
133771,comedy romance sci-fi 
133780,comedy drama 
133782,drama horror thriller 
133798,action comedy 
133802,action thriller western 
133832,horror thriller 
133867,action adventure comedy 
133879,comedy 
134004,comedy romance 
134019,animation 
134021,comedy drama romance 
134041,comedy drama romance 
134095,animation drama 
134109,comedy 
134130,adventure drama sci-fi smart
134158,thriller 
134170,action comedy fantasy sci-fi funny ridiculous silly
134184,comedy 
134214,drama 
134246,action thriller 
134248,documentary 
134252,comedy drama fantasy 
134326,comedy 
134334,comedy 
134368,action comedy crime 
134393,comedy romance 
134515,adventure crime drama 
134524,documentary 
134528,comedy drama romance 
134775,action adventure drama 
134783,comedy 
134796,documentary 
134808,comedy 
134847,comedy 
134849,animation children comedy 
134853,adventure animation children comedy drama fantasy 
134859,documentary 
134861,(no genres listed) 
134881,drama 
135133,adventure sci-fi dystopia jenniferlawrence lovestory nonsense politics rebellion revolution
135137,action comedy sci-fi 
135143,fantasy 
135198,comedy drama 
135216,adventure children comedy sci-fi 
135288,drama mystery 
135436,animation comedy 
135456,action animation crime sci-fi 
135518,action mystery sci-fi thriller benkingsley ethics immortality ryanreynolds
135532,action adventure fantasy 
135534,comedy fantasy horror 
135536,action crime sci-fi badstory badwriting batman benaffleck comicbook dccomics goodsoundtrack harleyquinn harleyquinn'sass horribledirecting jaredleto joker lackofplot margotrobbie poorstory poorlypaced superhero visuallyappealing willsmith
135567,action adventure sci-fi 
135569,action adventure sci-fi 
135777,children comedy 
135787,documentary 
135803,action 
135815,action drama 
135861,comedy 
135885,comedy sci-fi 
135887,adventure animation children comedy 
135937,comedy thriller 
136012,action thriller 
136016,adventure animation children comedy fantasy 
136018,crime drama 
136020,action adventure crime 
136024,action animation crime 
136297,action animation 
136305,horror sci-fi 
136341,animation children comedy 
136353,animation children comedy 
136355,animation children comedy 
136359,animation children comedy 
136443,comedy 
136445,comedy 
136447,comedy 
136449,action animation sci-fi 
136469,comedy 
136471,comedy documentary 
136503,animation children comedy 
136511,comedy 
136540,comedy 
136556,animation children 
136562,drama 
136564,drama 
136598,adventure comedy 
136602,horror thriller 
136654,drama 
136664,crime drama 
136666,comedy 
136778,comedy drama 
136786,thriller 
136800,action adventure sci-fi 
136816,action comedy 
136834,horror 
136838,comedy romance 
136840,comedy drama romance 
136850,crime drama thriller 
136859,action adventure romance sci-fi 
136864,action adventure fantasy sci-fi action batman benaffleck dark dccomics galgadot superhero superman wonderwoman
136912,adventure 
136958,horror 
137218,drama 
137337,documentary 
137345,crime thriller 
137517,drama fantasy 
137595,comedy drama 
137857,adventure drama fantasy 
137859,action adventure animation 
137863,action adventure animation fantasy 
138036,action adventure comedy slick stylish
138186,crime drama horror 
138204,comedy 
138208,adventure drama thriller 
138210,drama 
138396,comedy drama 
138546,comedy 
138610,horror thriller 
138632,action crime drama sci-fi 
138702,animation children comedy drama romance 
138798,comedy 
138835,adventure animation comedy 
