movie_id,tags
174055,boring christophernolan cillianmurphy dunkirk greatending hanszimmer nonlinear spitfire tomhardy worldwarii writer:christophernolan action basedonatruestory beach evacuation historical history inspiring navy periodpiece practicaleffects sea soldier survival tense tensesoundtrack war
174141,sexuality visuallyappealing
174395,christmas
174585,transformers
174727,robertpattinson suspense thriller cinematography
174815,casino
174909,adamdriver heist channingtatum danielcraig feelgood funny nascar robbery southern
175165,vegan
175197,idriselba matthewmcconaughey stephenking badbookadaptation childprotagonist fantasy goodvsevil gunslinger
175199,demonicpossession evildoll jumpscares
175303,stephenking basedonnovelorbook clown clowns comingofage creepy creepyclown fears goodadaptation horror monster remake smalltown
175485,animeadaption keithstanfield unlikablemaincharacters
175569,elizabetholsen fbi jeremyrenner snow wyoming atmospheric goodacting gooddialogue hunting investigation murder nativeamericans rape revenge rewatchworthy shootout violence
175585,prison
175593,stand-upcomedy
175661,action funny ryanreynolds salmahayek samuell.jackson witty entertaining funpremise hitman
175809,survival
176101,artfulactionsequences colinfirth juliannemoore secretsociety secretservice taronegerton toolong britishcomedy funny gratuitousviolence silly spy violent witty
176105,near-deathexperience
176211,lgbt
176355,romance survival
176365,erotic
176371,anadearmas denisvilleneuve harrisonford jaredleto robinwright ryangosling androids artificialintelligence atmospheric beautiful bladerunner childlabor childslavery cinematography cyberpunk dark darkfuture disappointing dreamlike dystopia existentialism future futurenoir futuristic goodsequel implantedmemory long memory moody neonoir neo-noir philipkdick philosophical rain replicant rubbishsequel scifi slowpaced sounddesign stylized technoir toolong violence
176419,dark darrenaronofsky disturbing horror humanity jenniferlawrence religious surreal allegorical creepy cult dark disturbing horror surreal symbolism uncomfortable unsettling violence
176423,documentary mindblowing doping
176567,ufodeathcult atmospheric creepy cult timeloop timewarp
176601,notthetvshow
176751,1980s basedontruestory lighthearted organizedcrime pabloescobar smuggling tomcruise
176801,ballet bodyhorror dance political remake surreal thomyorke witches
176929,fun groundhogday horror horrorcomedy murder mystery timeloop
176933,action fightscenes revenge serious
176935,apocalypse climatechange future naturaldisaster predictable storm
177237,1970s emmastone gay sarahsilverman stevecarell tennis feminism
177239,jakegyllenhaal
177287,netflix
177497,christianbale rosamundpike western nativeamerican
177593,francesmcdormand martinmcdonagh oscar oscarnominee:bestpicture racistcops samrockwell smalltown woodyharrelson badending blackcomedy blackhumor blasphemous darkmovie drama femaleprotag foullanguage francesmcdormand goodending gratuitousviolence gritty homicide metaphorical murder oscar(bestactress) police policebrutality policecorruption policeviolence pseudo-realism revengeandforgiveness smalltown socialcommentary strongfemalecharacter
177615,a24 gretagerwig growingup lauriemetcalf lifequestions oscarnominee:bestpicture realistic saoirseronan teenage arguingwithmom authentic comingofage emotional femalebonding femaledirector femaleprotagonist goodacting highschool honest motherdaughterrelationship mother-daughterrelationship original sacramento sliceoflife unique
177651,a24 florida willemdafoe childhood friendship motel poverty prostitution
177689,mindfuck psychological absurdist atmospheric blackmail cardiologist cinematography colinferrell cruelty dialogue disturbing doctor drama dysfunctionalfamily hospital hostage malediction mystery paralysis paranormal pretentious recoveringalcoholic revenge sacrifice surgeon surreal wifehusbandrelationship
177763,kennethbranagh murdermystery agathachristie basedonabook crime detective murder mystery remake train
177765,diadelosmuertos oscarnominated afterlife animation colorful death disney family heartwarming mexico music musical musician pixar
178061,1990s allisonjanney darkhumor margotrobbie tonyaharding abusivehusband abusivemother basedonatruestory biography figureskating iceskating sports
178335,dark dreamlike lesbian psychology
178447,horror
178521,horrorcomedy overthetop ridiculous
178667,chainedtoabed heartbreaking stephenking surreal
178839,mystery
179085,sweden atmospheric folkhorror forest hiking horror lostinthewoods monster norsemythology survival woods
179119,1950s armandoiannucci englishhumor nikitakhrushchev politicalsatire satire sovietunion stalin stevebuscemi ussr bannedfilm blackcomedy darkcomedy history political politicalsatire satire
179133,vincentvangogh art beautiful boring different painting vangogh
179137,comicbooks lesbians polyamory
179221,brutal gore violent
179247,badasslead desert femaledirector femalelead gore rape revenge vengeance
179287,basedonatruestory
179331,basedontruestory firefighters heroes
179401,action adventure bodyswap comedy dwaynejohnson jackblack karengillan kevinhart nickjonas romance adventure boardgame funny jungle predictable remake videogame
179817,britishhistory garyoldman oscarnominee:bestpicture wwii worldwarii atmospheric basedontrueevents history inspiring winstonchurchill
179819,adamdriver bb-8 badjokes badplot bechdeltest:pass beniciodeltoro carriefisher daisyridley funny goodaction gorgeousvisuals greataction johnboyega johnwilliams lorebreaking markhamill marysue rianjohnson sjw scriptrecycle spacetravel spaceopera starwars strongfemalelead weirdpacing boring cashgrab femaleprotagonist feminism forcedinterracialrelationship master-apprenticerelationship outerspace plottwists political sci-fi sequel socialjustice stormtroopers subversion terriblesubplot
179863,memoryloss plottwist stockholmsyndrome
179881,disappointing wasteoftimeandmoney boring interesting interestingidea original quirky socialcommentary
180031,1960s guillermodeltoro lgbtcharacter octaviaspencer oscarnominee:bestpicture oscarnominee:bestpicture2017 oscarwinner:bestpicture sallyhawkins soundtrack soviet absurd amphibiouscreature atmospheric coldwar creature dreamlike fairytale fantasy femalenudity feminism fishman friendship greatvisuals heavy-handed interspeciessex interspeciesromance lovestory military mutecharacter muteness oscar(bestdirecting) oscar(bestpicture) overrated political politicallycorrect race sci-fi signlanguage socialcommentary spy stylish supernatural water workplace
180045,aaronsorkin jessicachastain basedonatruestory biographical court courtroom drama fatherdaughterrelationship informative intelligent poker script smart strongfemalelead strongwoman truecrime
180095,family bullying emotional halloween middleschool physicaldisability
180231,willferrell
180297,biographical filmmaking friendship funny hollywood jamesfranco tommywiseau
180497,merylstreep oscarnominee:bestpicture stevenspielberg tomhanks vietnamwar basedonrealevents journalism liberty merylstreep nixon pentagonpapers politics pressfreedom secrets
180985,hughjackman newyork originalmusical positivemessage zacefron basedonatruestory circus colorful diversity greatsoundtrack music musical passionate visuallystunning
181315,danielday-lewis oscarnominee:bestpicture characterstudy fashion obsession
181671,animation beautiful
182479,studioponoc anime magic
182715,alexgarland atmospheric basedonbook cerebral ginarodriguez natalieportman nature original oscarisaac poorplot ridiculousmonsters strongfemalelead tense tessathompson visuallyappealing alieninvasion aliens ambiguousending badphysics biologist bodyhorror boring cerebral colorful confusing confusingending graphic greatvisuals horror military mutation mysterious mysteriouslifeform nature nonsense quarantine sci-fi scientist surreal symbolic thought-provoking visuallystunning wastedpotential
182823,willsmith action buddycop cops fantasy losangeles magic orcs socialcommentary urbanfantasy witty
182825,richpeopleproblems rome basedontruestory kidnapping ridleyscott
183011,liamneeson action conspiracy detective intrigue mystery nail-biting thriller train
183295,demon
183309,bodyswitch
183421,badacting cia convolutedplot jenniferlawrence russia ballet bullshit espionage plottwist russia russianspy seduction sex spy strongfemalelead
183423,artificialintelligence documentary
183589,bdsm basedonabook sex
183597,autism
183611,comedy jasonbateman michaelc.hall rachelmcadams action betterthanexpected blackcomedy carchase clever crime entertaining funny game keepsyouguessing murdermysterygame mystery plottwists siblingrivalry twistsandreversals
183613,antonyelchin anyataylor-joy darkcomedy oliviacooke blackcomedy cinematography murder originality pacing psychopath
183619,crime heist streetshootout twistending
183635,dystopia
183701,war
183815,noclosure
183833,stopmotion cavemen claymation underdogs
183837,18thcentury emmastone oliviacolman oscarnominee:bestpicture rachelweisz yorgoslanthimos blackcomedy cinematography drama femaleleads feminisim intrigues lesbian period setdesign strongacting war witty
183843,atmospheric stylized chainsawfight drugs gore greatsoundtrack religiouscult revenge stunningcinematography unusual visceral
183855,margotrobbie twistyending
183869,dark gabrielbyrne satanic tonicollette acting cinematography cults demon demonology depression domestichorror family greatacting grief horror intense matriarch mentalillness mystery originalhorror overrated pacing posession supernatural suspense thriller well-acted writing
183897,dystopian japan quirky stopmotion wesanderson animation bilingual cinematography comedy dogs funny garbagedump humorous island japan stopmotion talkinganimals tyranny
184015,timetravel
184017,duncanjones cyberpunk disability dystopia future muteness sci-fi technoir
184023,corporatemalfeasance mentalillness mentalinstitution stalker thriller
