movie_id,title,year,bag_of_words
110603,God's Not Dead,2014,drama christianity respectfulofchristianity religion religious religiouspropaganda
110675,In Your Eyes,2014,drama fantasy romance lovestory romance telepathy
110730,Transcendence,2014,drama sci-fi imax johnnydepp morganfreeman anti-scientific artificialintelligence computers consciousness cyborgs emotional future impossiblescience love luddism madscientist nano-technology nanobots neoluddism network poorlythoughtoutending predictable ridiculous scienceismagic technophobia technophobic terrorism
110809,Vampire Academy,2014,action comedy fantasy badacting vampires
110882,Locke,2013,drama tomhardy dialoguedriven driving gooddialogue incompleteend infidelity onemanshow phone realtime relationship responsibility responsible strongperformance tense unique
111113,Neighbors,2014,comedy zacefron college crude crudehumor funny wellcast
111235,Jodorowsky's Dune,2013,documentary sci-fi moviebusiness visuals
111360,Lucy,2014,action sci-fi god lucbesson morganfreeman scarlettjohansson badscience drugtrafficking drugs dumbscience fastpacedaction genius hyperintelligence intense sci-fi scifi strongfemalelead transhumanist womanlead
111362,X-Men: Days of Future Past,2014,action adventure sci-fi bryansinger ellenpage evanpeters hughjackman ianmckellen jamesmcavoy jenniferlawrence marvel michaelfassbender patrickstewart peterdinklage wolverine x-men action basedonacomic mutants sciencefiction superhero superpowers timetravel
111364,Godzilla,2014,action adventure sci-fi imax bryancranston creaturefeature godzilla kaiju monster blandhero franchise gradualtension monster notenoughmonsteraction specialeffects
111384,Blue Ruin,2013,thriller jeremysaulnier brutal crime darkhumour indie littledialogue minimalist revenge tense thriller vengeance violence
111387,Palo Alto,2013,drama highschool teen
111443,Chef,2014,comedy jonfavreau twitter cooking entrepreneurs father-sonrelationship feelgoodmovie food notfunny predictable roadtrip
111617,Blended,2014,comedy adamsandler africa drewbarrymore comedy fatherdaughterrelationship parenthood
111622,Begin Again,2013,comedy romance bittersweet friendship music newyork romance soundtrack
111659,Maleficent,2014,action adventure children imax angelinajolie disney dragon fairytale fantasy happyending non-romanticlove sleepingbeauty strongfemalelead twistending visualeffects whimsical
111743,A Million Ways to Die in the West,2014,comedy western sethmacfarlane funny wildwest witty
111759,Edge of Tomorrow,2014,action sci-fi imax actuallygooddespitetomcruise alieninvasion dougliman emilyblunt reluctanthero tomcruise action alieninvasion aliens basedonanovel dystopia ending exo-skeleton exoskeleton future invasion likeavideogame military originalplot powersuit repeatingday sci-fi sciencefiction timeloop timetravel toughchick war
111778,Tracks,2013,adventure drama australia adventure basedonatruestory beautiful wilderness
111781,Mission: Impossible - Rogue Nation,2015,action adventure thriller action tomcruise action adventure carchase conspiracy espionage rebeccaferguson
111913,Lilting,2014,drama gay touching
111921,The Fault in Our Stars,2014,drama romance amsterdam anselelgort basedonabook cancer cheesy chickflick death disease drama goodacting romance sad shailenewoodley teenageromance youngadult
112138,22 Jump Street,2014,action comedy crime jonahhill self-referential college hilarious meta police sequel undercovercop
112171,"Equalizer, The",2014,action crime thriller chloëgracemoretz denzelwashington action cliché darkhero invincible onemanarmy revenge russianmafia violent
112175,How to Train Your Dragon 2,2014,action adventure animation adventure animated dragons goodstory predictableending sequel vikings
112183,Birdman: Or (The Unexpected Virtue of Ignorance),2014,comedy drama academyawardnominee alejandrogonzáleziñárritu artsy broadway crazy edwardnorton michaelkeaton oscarnominee:bestpicture oscarwinner:bestpicture usa zachgalifianakis actors alterego annoyingsoundtrack boring cinematography compelling dark emmastone greatperformances insideractingstuff magicalrealism meaningoflife mentalhealth moviebusiness music newyork non-closedending oneshot oscar(bestpicture) photography pretentious psychological sadstory satire showbusiness singleshot smart superhero surreal theater
112290,Boyhood,2014,drama 12yearsinthemaking ambitious ethanhawke loreleilinklater partriciaarquette richardlinklater childhood comingofage episodic greatdialogue growingup life noplot overrated pseudo-intelligent quietlybeautiful realism
112370,Transformers: Age of Extinction,2014,action adventure sci-fi specialeffects plotholes robots transformers weakstory
112421,Frank,2014,comedy drama mystery maggiegyllenhaal michaelfassbender blackcomedy mentalillness musicians quirky soundtrack
112552,Whiplash,2014,drama academyawardnominee damienchazelle greatacting j.k.simmons milesteller teacherstudent tense drama drummer drums education goodacting goodmusic greatacting greatness inspirational inspiring intense jazz jazzmusic morallydubious motivation music musicians obsession overcomingadversity perfectionism psychological schooldrama talent tense tryinghard unrealistic
112556,Gone Girl,2014,drama thriller benaffleck blackmail carriecoon davidfincher infidelity nealpatrickharris predictabletwist psychopathy rosamundpike stupidending adultery annoying basedonabook complicatedplot crime extramaritalaffair failedmarriage falseaccusation femmefatale goodadaptation interesting manipulativepersonality marriage meticulous mindfuck missingwife murder mystery psychopath psychothriller socialcommentary sociopath surpriseending suspense thriller twist twistending twists&turns unexpectedending unpredictable
112623,Dawn of the Planet of the Apes,2014,sci-fi cgi mattreeves action apocalyptic emotional genetics post-apocalyptic sci-fi sequel talkinganimals virus
112788,Sex Tape,2014,comedy camerondiaz comedy sex
112804,I Origins,2014,drama sci-fi eyes goodacting meaningoflife philosophy reincarnation science sciencefiction scientificdiscovery soul spiritualism watchthecredits
112852,Guardians of the Galaxy,2014,action adventure sci-fi action chrispratt davebautista greatvisuals marvel marvelcinematicuniverse teamwork vindiesel action adventure aliens characterswithindividualgoals childish comicbook fantasy friendship fun greatcharacters greatsoundtrack groot humorous irreverent overrated raccoon sci-fi sciencefiction space spaceadventure spaceopera superhero surreal talkinganimals violent
112868,"Signal, The",2014,sci-fi thriller lawrencefishburne aliens cinematography convoluted cybernetics hackers twistending
112911,Hercules,2014,action adventure dwaynejohnson greekmythology
112940,A Most Wanted Man,2014,thriller counterespionage espionage superdry
113188,"Rover, The",2014,crime drama bleak post-apocalyptic
113225,Magic in the Moonlight,2014,comedy drama romance atheism philosophical skepticism
113240,Winter Sleep (Kis Uykusu),2014,drama psychology socialcommentary
113250,In Order of Disappearance (Kraftidioten),2014,action comedy crime thriller darkcomedy revenge
113252,Housebound,2014,comedy horror thriller comedy funny hauntedhouse
113275,The Hundred-Foot Journey,2014,comedy drama france cooking cross-culturalromance
113345,Jupiter Ascending,2015,action adventure sci-fi milakunis spaceopera action awfulscript damselindistress delightfullyawful disappointing dynasty goodvsevil obvious royalty sci-fi sciencefiction space specialeffects visuallypleasing wachowskis
113378,"Giver, The",2014,drama sci-fi jeffbridges merylstreep basedonabook dystopianfuture emotions plotholes utopia
113565,"Sacrament, The",2013,horror thriller foundfootage horror
113573,Sin City: A Dame to Kill For,2014,action crime thriller evagreen frankmiller blackandwhite comicbook darkhumor filmnoir monologue multiplestorylines stylized violence
113604,If I Stay,2014,drama romance touching
113741,Coherence,2013,drama mystery sci-fi thriller alternateuniverses comet intelligent low-budgetscifi mindbending mindfuck multiverse mystery paralleluniverse pseudoscience psychological psychothriller sci-fi shakycam tense thoughtfulsci-fi
113780,"As Above, So Below",2014,horror thriller claustrophobic france paris archeology catacombs cave devil foundfootage hell horror sins tombraider underground
113829,"One I Love, The",2014,comedy drama romance alternatereality magicalrealism relationships
113862,"Guest, The",2014,thriller danstevens greatsoundtrack stylized thriller
114007,Before I Go to Sleep,2014,mystery thriller amnesia colinfirth nicolekidman psychologicalthriller
114028,Pride,2014,comedy drama lgbt queer
114060,The Drop,2014,crime drama thriller noomirapace tomhardy crime organizedcrime plottwist subtlety thriller
114074,The Skeleton Twins,2014,drama billhader kristenwiig adultery heartfelt hopeful relationships siblings suicide
114180,"Maze Runner, The",2014,action mystery sci-fi twistending action adventure amnesia basedonabook dystopia escape experiment maze mystery plotholes post-apocalyptic psycologicexperiment survival teen unexplained weakplot
114246,"Walk Among the Tombstones, A",2014,action crime mystery thriller liamneeson detective kidnapping noirthriller serialkiller
114265,Laggies,2014,comedy romance keiraknightley comingofage
114277,God Help the Girl,2014,drama musical romance musical scotland
114342,Force Majeure (Turist),2014,drama beautifulscenery relationshipdrama
114494,Who Am I (Kein System Ist Sicher),2014,thriller german hackers hacking internetcommunity mindfuck narrated socialengineering stylized twistending twists&turns unreliablenarrator
114552,"Boxtrolls, The",2014,adventure animation children comedy fantasy adventure animation basedonabook cheese claymation fantasyworld father-daughterrelationship stopmotion stop-motion trolls watchthecredits
114554,"Tale of Princess Kaguya, The (Kaguyahime no monogatari)",2013,animation drama fantasy beautiful folktale folklore slowplot studioghibli watercoloursandcharcoal
114601,This Is Where I Leave You,2014,comedy drama family siblings
114627,Angel's Egg (Tenshi no tamago),1985,animation drama fantasy atmospheric eerie symbolism
114662,American Sniper,2014,action war bradleycooper iraq oscarnominee:bestpicture propaganda war emotionalstruggle gritty lazystory military patriotic post-traumaticstressdisorder sniper warhero
114670,Tusk,2014,comedy drama horror crazy darkhumor justinlong
114713,Annabelle,2014,horror demon doll horror
114762,Two Night Stand,2014,comedy romance analeightipton brooklyn milesteller comedy romance uniqueromanticcomedy
114795,Dracula Untold,2014,action drama fantasy fantasy battles dracula historicallyinaccurate vampires war
114847,Autómata (Automata),2014,sci-fi thriller futuristic artificialintelligence atmospheric dystopia evolution post-apocalyptic robots science
