movie_id,bag_of_words
160778,comedy 
160780,drama romance war 
160782,comedy drama 
160784,crime drama 
160788,drama mystery 
160790,action western 
160792,western 
160794,action horror 
160796,action horror mystery sci-fi thriller 
160798,action adventure 
160800,documentary 
160802,western 
160804,romance 
160806,(no genres listed) 
160808,children comedy 
160810,children comedy drama 
160812,drama romance 
160814,(no genres listed) 
160816,drama 
160818,documentary 
160820,(no genres listed) 
160822,comedy 
160824,drama thriller 
160826,drama sci-fi 
160828,adventure comedy western 
160830,comedy 
160832,comedy drama romance 
160836,action drama thriller 
160838,drama 
160840,documentary 
160842,action 
160844,thriller 
160846,animation children fantasy 
160848,animation 
160850,drama 
160852,comedy 
160854,horror sci-fi 
160856,horror 
160858,horror 
160860,drama 
160862,documentary 
160864,drama 
161298,documentary 
160866,animation war 
160868,(no genres listed) 
160870,action drama fantasy 
160872,horror 
160874,animation documentary 
160876,drama 
160878,drama 
160880,(no genres listed) 
160882,crime 
160884,documentary 
160886,documentary 
160888,(no genres listed) 
160890,drama 
160892,drama 
160894,comedy 
160896,documentary 
160898,adventure comedy 
160900,comedy 
160902,comedy 
160904,comedy 
160906,comedy 
160908,adventure comedy 
160910,comedy 
160912,comedy 
160914,comedy 
160916,comedy 
160918,comedy 
160920,comedy 
160922,comedy 
160924,comedy 
160926,comedy thriller 
160928,comedy 
160930,comedy 
160932,comedy 
160934,comedy 
160936,comedy 
160938,comedy 
160940,comedy 
160942,comedy 
160944,comedy 
160946,(no genres listed) 
160948,comedy 
160950,comedy 
160952,(no genres listed) 
160954,drama thriller game internet moral socialmedia soundtrack technology teenagers unusual
160956,action 
160958,action adventure drama mystery 
160960,action adventure drama 
160962,drama 
160964,(no genres listed) 
160966,(no genres listed) 
160968,(no genres listed) 
160970,(no genres listed) 
160972,(no genres listed) 
160974,documentary drama 
160976,mystery 
160978,horror sci-fi 
160980,drama clinteastwood tomhanks aircraft aviation flashbacks nonlinear planecrash realistic thinplot truestory uplifting wellacted
160982,comedy drama 
160984,comedy drama 
160986,drama 
160988,drama 
160990,drama 
160992,drama fantasy 
160994,action crime drama 
160996,adventure children sci-fi 
160998,action sci-fi 
161000,action crime drama 
161004,crime drama thriller 
161006,horror mystery thriller 
161008,(no genres listed) 
161010,thriller 
161012,action crime drama 
161014,comedy horror 
161016,(no genres listed) 
161018,action comedy crime drama thriller 
161020,drama 
161022,comedy fantasy sci-fi 
161024,comedy 
161026,action crime drama thriller 
161028,comedy 
161030,comedy drama romance 
161032,action drama 
161034,action drama 
161036,comedy 
161038,(no genres listed) 
161040,(no genres listed) 
161042,drama mystery sci-fi thriller 
161044,sci-fi 
161046,drama romance 
161048,documentary 
161050,(no genres listed) 
161052,crime drama 
161054,action drama western 
161056,drama sci-fi 
161058,adventure drama romance 
161060,crime thriller 
161062,comedy romance 
161064,comedy 
161066,drama 
161068,action 
161070,action horror sci-fi thriller 
161072,(no genres listed) 
161074,horror sci-fi thriller 
161076,comedy drama 
161078,action adventure drama 
161080,horror 
161082,comedy mystery thriller 
161084,documentary 
161086,drama romance 
161088,action thriller 
161090,children drama 
161092,drama 
161094,drama 
161096,adventure comedy 
161098,comedy drama 
161100,documentary 
161103,horror sci-fi 
161105,comedy drama romance 
161107,documentary 
161109,documentary 
161111,fantasy 
161113,(no genres listed) 
161115,drama 
161117,horror thriller 
161119,animation 
161121,action 
161123,drama war 
161127,crime drama drugs
161129,documentary 
161131,comedy jonahhill milesteller cynical truestory war
161133,(no genres listed) 
161135,documentary 
161137,comedy drama 
161139,mystery sci-fi 
161141,thriller 
161143,(no genres listed) 
161145,comedy documentary 
161147,fantasy 
161149,documentary 
161151,comedy drama romance 
161153,drama fantasy mystery romance thriller 
161155,sci-fi 
161157,comedy 
161159,comedy 
161161,documentary 
161163,drama romance 
161165,drama 
161167,drama 
161169,children comedy drama 
161171,horror 
161173,drama thriller western 
161175,action 
161177,comedy 
161179,crime thriller 
161181,documentary 
161185,action mystery sci-fi 
161187,comedy drama 
161190,comedy 
161192,horror mystery 
161194,documentary drama 
161198,comedy 
161200,comedy 
161202,(no genres listed) 
161204,action comedy crime sci-fi 
161206,action horror thriller 
161208,documentary 
161210,action western 
161212,adventure drama romance 
161214,drama 
161216,animation drama romance 
161218,action drama war 
161222,drama fantasy 
161224,action crime thriller 
161226,sci-fi thriller 
161230,drama 
161232,western 
161234,action drama 
161236,comedy drama 
161238,comedy 
161240,comedy drama romance 
161242,comedy romance 
161244,western 
161246,adventure thriller 
161248,(no genres listed) 
161250,(no genres listed) 
161252,(no genres listed) 
161254,(no genres listed) 
161256,adventure 
161258,action adventure 
161260,documentary 
161262,crime 
161264,western 
161266,action adventure thriller war 
161268,horror 
161270,drama horror mystery 
161272,drama romance 
161274,adventure horror 
161276,(no genres listed) 
161278,(no genres listed) 
161280,drama 
161282,children drama 
161284,action crime drama 
161286,action horror thriller 
161288,action horror 
161290,action 
161292,drama 
161294,(no genres listed) 
161296,sci-fi 
161300,(no genres listed) 
161302,thriller 
161304,crime horror thriller 
161306,action drama 
161308,(no genres listed) 
161310,drama 
161312,thriller 
161316,crime drama thriller 
161318,comedy 
161324,drama 
161326,action drama 
161328,adventure comedy drama 
161330,documentary drama war 
161332,documentary 
161334,documentary 
161336,documentary 
161338,comedy 
161340,comedy drama 
161342,drama 
161344,comedy drama 
161346,drama 
161348,drama horror thriller 
161350,comedy horror western 
161352,fantasy 
161354,action animation crime drama batman dissapointment
161356,thriller 
161358,crime drama 
161360,documentary 
161362,documentary 
161364,horror 
161366,(no genres listed) 
161368,drama 
161370,comedy 
161372,action adventure 
161374,crime horror thriller 
161376,(no genres listed) 
161378,drama 
161380,(no genres listed) 
161382,comedy romance 
161384,crime drama mystery 
161386,action mystery 
161388,action adventure horror 
161392,horror mystery sci-fi thriller 
161394,drama mystery thriller 
161396,crime drama mystery thriller 
161398,animation children fantasy 
161402,horror 
161404,horror mystery 
161406,horror mystery 
161408,horror sci-fi 
161412,comedy 
161418,comedy drama 
161420,action adventure 
161422,horror mystery 
161424,drama mystery romance 
161426,crime drama mystery thriller 
161428,(no genres listed) 
161430,crime drama 
161432,adventure horror thriller 
161434,adventure crime 
161436,crime horror thriller 
161438,crime mystery 
161440,horror 
161442,adventure 
161444,horror mystery 
161446,action drama 
161448,horror mystery 
161450,horror mystery thriller 
161452,drama 
161456,drama horror mystery 
161458,action adventure 
161464,thriller 
161466,(no genres listed) 
161468,(no genres listed) 
161470,drama romance 
161474,adventure drama 
161476,horror thriller 
161480,drama romance thriller 
161482,drama 
161484,adventure crime drama 
161486,crime drama mystery 
161490,drama fantasy 
161492,comedy drama 
161496,fantasy 
161500,adventure drama romance 
161502,animation comedy fantasy 
161504,animation fantasy 
161506,children drama 
161508,comedy fantasy 
161512,(no genres listed) 
161514,drama 
161516,horror 
161520,drama 
161524,mystery 
161526,drama horror romance 
161528,drama 
161530,mystery thriller 
161534,horror thriller 
161536,action mystery 
161538,comedy 
161542,(no genres listed) 
161544,action sci-fi thriller 
161978,drama romance 
161546,(no genres listed) 
161548,crime drama mystery 
161550,horror 
161552,thriller 
161554,thriller 
161556,drama horror mystery 
161558,(no genres listed) 
161560,comedy crime 
161562,horror sci-fi 
161564,horror 
161568,drama 
161570,drama romance 
161572,drama 
161578,comedy romance 
161580,comedy milakunis momhumor mainstreamsexist
161582,crime drama benfoster chrispine davidmackenzie jeffbridges oscarnominee:bestpicture ranch sheriff texas bankrobbery characterdepth cinematography criminal dialogue ethics family modernwestern morality socialcomentary suspense
161584,drama romance 
161586,drama 
161588,comedy horror 
161590,action thriller 
161592,action horror sci-fi 
161594,action adventure animation drama fantasy sci-fi 
161596,comedy 
161598,(no genres listed) 
161600,drama thriller 
161602,horror 
161604,(no genres listed) 
161606,drama romance 
161608,thriller 
161610,(no genres listed) 
161612,drama 
161614,drama 
161616,horror 
161618,action fantasy 
161620,(no genres listed) 
161622,comedy romance 
161624,drama 
161626,drama 
161628,action adventure children drama western 
161630,(no genres listed) 
161632,documentary 
161634,thriller fedealvarez janelevy blindperson burglary conflict homeinvasion horror intense kidnapping rape robberyturnedwrong sexualassault stretchesthepremisetoofar thriller unsympatheticcharacters
161636,comedy 
161638,drama war 
161640,(no genres listed) 
161642,(no genres listed) 
161644,drama 
161646,(no genres listed) 
161648,action 
161650,horror thriller 
161652,crime drama thriller 
161654,comedy horror 
161656,documentary 
161658,(no genres listed) 
161660,comedy romance 
161662,children comedy fantasy 
161666,comedy 
161668,documentary romance 
161670,(no genres listed) 
161672,drama 
161674,horror thriller 
161676,drama 
161678,comedy drama mystery 
161680,crime drama thriller 
161682,action drama thriller 
161684,thriller 
161686,action adventure sci-fi 
161688,crime mystery 
161690,drama mystery romance thriller 
161692,action adventure 
161694,drama 
161696,drama 
161698,comedy crime romance 
161700,drama 
161702,crime drama 
161704,drama 
161706,(no genres listed) 
161708,(no genres listed) 
161710,(no genres listed) 
161712,(no genres listed) 
161714,action thriller 
161716,drama 
161718,(no genres listed) 
161720,drama 
161722,drama 
161724,comedy drama 
161726,comedy drama 
161730,crime mystery sci-fi 
161732,comedy documentary 
161734,drama 
161736,fantasy mystery 
161738,adventure animation comedy 
161742,action thriller 
161746,comedy 
161748,action comedy 
161752,drama 
161754,drama 
161756,comedy 
161758,comedy romance 
161762,adventure children 
161766,children comedy drama 
161768,comedy romance 
161770,children comedy romance 
161772,action drama 
161774,drama 
161776,comedy horror thriller 
161778,documentary 
161780,horror thriller war 
161782,horror 
161784,action horror sci-fi 
161786,animation children 
161788,(no genres listed) 
161790,(no genres listed) 
161792,(no genres listed) 
161794,adventure animation children comedy 
161796,animation children 
161798,animation children 
161800,(no genres listed) 
161802,animation children 
161804,(no genres listed) 
161806,(no genres listed) 
161808,(no genres listed) 
161810,animation children 
161812,animation children 
161814,animation children 
161816,animation children 
161818,animation children 
161820,adventure children 
161822,adventure animation children 
161824,adventure children 
161826,adventure animation children comedy 
161828,adventure 
161830,drama horror thriller 
161832,horror 
161834,documentary 
161836,horror 
161838,drama 
161840,(no genres listed) 
161842,comedy drama 
161844,western 
161846,action adventure romance western 
161848,comedy drama 
161850,documentary 
161852,crime drama 
161854,comedy romance 
161856,western 
161858,drama 
161860,drama war 
161862,western 
161864,western 
161866,western 
161868,(no genres listed) 
161872,comedy drama 
161876,(no genres listed) 
161878,western 
161880,western 
161882,drama mystery thriller 
161884,western 
161888,action adventure 
161892,action fantasy 
161894,romance 
161896,action drama romance 
161898,drama mystery romance 
161900,drama 
161902,horror sci-fi 
161904,comedy drama 
161906,drama 
161908,drama romance 
